,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,code,group,level_title,unit_title,course_category,course_tags,active,seq_order,part_type,part_number,stage,name,description,vimeo_url,pdf
,SOLF,205A,Level 2,Assignment 1 - Review Level 1,,,A,30850,GAM-,3090-2E,PLAY,Rhythm Pop 3,How many beats? - Adds half and whole rests and ties ,,
,SOLF,205A,Level 2,Assignment 1 - Review Level 1,,,A,30900,GAM-,3090-3E,QUIZ,Rhythm Pop 3,How many beats? - Adds half and whole rests and ties ,,
,SOLF,205A,Level 2,Assignment 1 - Review Level 1,,,A,30950,GAM-,0280-1E,LEARN,Bumble Keys 1 S,Read and play the notes of the treble staff on the onscreen keyboard,,
,SOLF,205A,Level 2,Assignment 1 - Review Level 1,,,A,31000,GAM-,0280-2E,PLAY,Bumble Keys 1 S,Read and play the notes of the treble staff on the onscreen keyboard,,
,SOLF,205A,Level 2,Assignment 1 - Review Level 1,,,A,31050,GAM-,0280-3E,QUIZ,Bumble Keys 1 S,Read and play the notes of the treble staff on the onscreen keyboard,,
,SOLF,205A,Level 2,Assignment 1 - Review Level 1,,,A,31100,GAM-,0280-4E,CHALLENGE,Bumble Keys 1 S,,,
,SOLF,205A,Level 2,Assignment 1 - Review Level 1,,,A,31150,GAM-,1390-1E,LEARN,Interval Rockets 2 ,Read and play harmonic 2nds through 5ths starting on bass C,,
,SOLF,205A,Level 2,Assignment 1 - Review Level 1,,,A,31200,GAM-,1390-2E,PLAY,Interval Rockets 2 ,Read and play harmonic 2nds through 5ths starting on bass C,,
,SOLF,205A,Level 2,Assignment 1 - Review Level 1,,,A,31250,GAM-,1390-3E,QUIZ,Interval Rockets 2 ,Read and play harmonic 2nds through 5ths starting on bass C,,
,SOLF,210A,Level 2,Assignment 2,,,A,31300,GAM-,3700-1E,LEARN,Sticky Stockings 1,"Hear & identify 2nds, 3rds, 4ths & 5ths  - same roots",,
,SOLF,210A,Level 2,Assignment 2,,,A,31350,GAM-,3700-2E,PLAY,Sticky Stockings 1,"Hear & identify 2nds, 3rds, 4ths & 5ths  - same roots",,
,SOLF,210A,Level 2,Assignment 2,,,A,31400,GAM-,3700-3E,QUIZ,Sticky Stockings 1,"Hear & identify 2nds, 3rds, 4ths & 5ths  - same roots",,
,SOLF,210A,Level 2,Assignment 2,,,A,31450,GAM-,1410-1E,LEARN,Interval Surprise 1,"Name Intervals - 2nds, 3rds, 4ths, and 5ths",,
,SOLF,210A,Level 2,Assignment 2,,,A,31500,GAM-,1410-2E,PLAY,Interval Surprise 1,"Name Intervals - 2nds, 3rds, 4ths, and 5ths",,
,SOLF,210A,Level 2,Assignment 2,,,A,31550,GAM-,1410-3E,QUIZ,Interval Surprise 1,"Name Intervals - 2nds, 3rds, 4ths, and 5ths",,
,SOLF,210A,Level 2,Assignment 2,,,A,31600,GAM-,2840-1E,LEARN,Pick the Pattern 1,See two 4-note pitch patterns with 2nds & 3rds and tell which one was played,,
,SOLF,210A,Level 2,Assignment 2,,,A,31650,GAM-,2840-2E,PLAY,Pick the Pattern 1,See two 4-note pitch patterns with 2nds & 3rds and tell which one was played,,
,SOLF,210A,Level 2,Assignment 2,,,A,31700,GAM-,2840-3E,QUIZ,Pick the Pattern 1,See two 4-note pitch patterns with 2nds & 3rds and tell which one was played,,
,SOLF,210A,Level 2,Assignment 2,,,A,31750,GAM-,1020-1E,LEARN,Grand Staff Guide Notes 5,Identify and play all 7 grand staff guide notes on the onscreen keyboard,,
,SOLF,210A,Level 2,Assignment 2,,,A,31800,GAM-,1020-2E,PLAY,Grand Staff Guide Notes 5,Identify and play all 7 grand staff guide notes on the onscreen keyboard,,
,SOLF,210A,Level 2,Assignment 2,,,A,31850,GAM-,1020-3E,QUIZ,Grand Staff Guide Notes 5,Identify and play all 7 grand staff guide notes on the onscreen keyboard,,
,SOLF,210A,Level 2,Assignment 2,,,A,31900,GAM-,0800-1E,LEARN,Float a Note 1 S,Name Treble Staff lines and spaces ,,
,SOLF,210A,Level 2,Assignment 2,,,A,31950,GAM-,0800-2E,PLAY,Float a Note 1 S,Name Treble Staff lines and spaces ,,
,SOLF,210A,Level 2,Assignment 2,,,A,32000,GAM-,0800-3E,QUIZ,Float a Note 1 S,Name Treble Staff lines and spaces ,,
,SOLF,210A,Level 2,Assignment 2,,,A,32050,GAM-,1080-1E,LEARN,Grand Staff Pattern Reading 4,Sightread from all 7 guide notes,,
,SOLF,210A,Level 2,Assignment 2,,,A,32100,GAM-,1080-2E,PLAY,Grand Staff Pattern Reading 4,Sightread from all 7 guide notes,,
,SOLF,210A,Level 2,Assignment 2,,,A,32150,GAM-,1080-3E,QUIZ,Grand Staff Pattern Reading 4,Sightread from all 7 guide notes,,
,SOLF,210A,Level 2,Assignment 2,,,A,32200,GAM-,3390-1E,LEARN,Snowball Stems 1,Identify whether the stem direction of a note is correct or incorrect. ,,
,SOLF,210A,Level 2,Assignment 2,,,A,32250,GAM-,3390-2E,PLAY,Snowball Stems 1,Identify whether the stem direction of a note is correct or incorrect. ,,
,SOLF,210A,Level 2,Assignment 2,,,A,32300,GAM-,3390-3E,QUIZ,Snowball Stems 1,Identify whether the stem direction of a note is correct or incorrect. ,,
,SOLF,215A,Level 2,Assignment 3,,,A,32350,GAM-,0820-1E,LEARN,Float a Note 2 S,Name Bass Staff lines and spaces ,,
,SOLF,215A,Level 2,Assignment 3,,,A,32400,GAM-,0820-2E,PLAY,Float a Note 2 S,Name Bass Staff lines and spaces ,,
,SOLF,215A,Level 2,Assignment 3,,,A,32450,GAM-,0820-3E,QUIZ,Float a Note 2 S,Name Bass Staff lines and spaces ,,
,SOLF,215A,Level 2,Assignment 3,,,A,32500,GAM-,0720-1E,LEARN,Falling Symbols 3,"Identify Level 1 & 2 music symbols (see the ""Learn"" level of the game)",,
,SOLF,215A,Level 2,Assignment 3,,,A,32550,GAM-,0720-2E,PLAY,Falling Symbols 3,"Identify Level 1 & 2 music symbols (see the ""Learn"" level of the game)",,
,SOLF,215A,Level 2,Assignment 3,,,A,32600,GAM-,0720-3E,QUIZ,Falling Symbols 3,"Identify Level 1 & 2 music symbols (see the ""Learn"" level of the game)",,
,SOLF,215A,Level 2,Assignment 3,,,A,32650,GAM-,2120-1E,LEARN,Monkey Hear Monkey Do 1,"Hear, then play back a randomly presented series of pitches in the C Major Pentascale",,
,SOLF,215A,Level 2,Assignment 3,,,A,32700,GAM-,2120-2E,PLAY,Monkey Hear Monkey Do 1,"Hear, then play back a randomly presented series of pitches in the C Major Pentascale",,
,SOLF,215A,Level 2,Assignment 3,,,A,32750,GAM-,2120-3E,QUIZ,Monkey Hear Monkey Do 1,"Hear, then play back a randomly presented series of pitches in the C Major Pentascale",,
,SOLF,215A,Level 2,Assignment 3,,,A,32800,GAM-,3030-1E,LEARN,Rhythm Pix 2,Is this rhythm the same or different from the one you hear? Quarter notes and eighth-note pairs,,
,SOLF,215A,Level 2,Assignment 3,,,A,32850,GAM-,3030-2E,PLAY,Rhythm Pix 2,Is this rhythm the same or different from the one you hear? Quarter notes and eighth-note pairs,,
,SOLF,215A,Level 2,Assignment 3,,,A,32900,GAM-,3030-3E,QUIZ,Rhythm Pix 2,Is this rhythm the same or different from the one you hear? Quarter notes and eighth-note pairs,,
,SOLF,215A,Level 2,Assignment 3,,,A,32950,GAM-,1500-1E,LEARN,Jingle Notes 2 S,Identify all lines and spaces on the bass staff.,,
,SOLF,215A,Level 2,Assignment 3,,,A,33000,GAM-,1500-2E,PLAY,Jingle Notes 2 S,Identify all lines and spaces on the bass staff.,,
,SOLF,215A,Level 2,Assignment 3,,,A,33050,GAM-,1500-3E,QUIZ,Jingle Notes 2 S,Identify all lines and spaces on the bass staff.,,
,SOLF,215A,Level 2,Assignment 3,,,A,33100,GAM-,1500-4E,CHALLENGE,Jingle Notes 2 S,Identify all lines and spaces on the bass staff.,,
,SOLF,215A,Level 2,Assignment 3,,,A,33150,GAM-,2230-2E,PLAY,Musical Memory 2 CDEG,Play back random patterns of C D E G on the staff,,
,SOLF,215A,Level 2,Assignment 3,,,A,33200,GAM-,2230-3E,QUIZ,Musical Memory 2 CDEG,Play back random patterns of C D E G on the staff,,
,SOLF,220A,Level 2,Assignment 4,,,A,33250,GAM-,3000-1E,LEARN,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs,,
,SOLF,220A,Level 2,Assignment 4,,,A,33300,GAM-,3000-2E,PLAY,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs,,
,SOLF,220A,Level 2,Assignment 4,,,A,33350,GAM-,3000-3E,QUIZ,Rhythm Math 1,Supply the missing note or rest in a measure.  Note & rest values through eighth-note pairs,,
,SOLF,220A,Level 2,Assignment 4,,,A,33400,GAM-,1820-1E,LEARN,Manny's Short & Long 2,Identify which pattern of short and long notes is the one you hear.,,
,SOLF,220A,Level 2,Assignment 4,,,A,33450,GAM-,1820-2E,PLAY,Manny's Short & Long 2,Identify which pattern of short and long notes is the one you hear.,,
,SOLF,220A,Level 2,Assignment 4,,,A,33500,GAM-,1820-3E,QUIZ,Manny's Short & Long 2,Identify which pattern of short and long notes is the one you hear.,,
,SOLF,220A,Level 2,Assignment 4,,,A,33550,GAM-,3170-1E,LEARN,Rhythm Regatta 3,Hear a rhythm and choose which notated pattern was played.Quarter notes and eighth-note pairs,,
,SOLF,220A,Level 2,Assignment 4,,,A,33600,GAM-,3170-2E,PLAY,Rhythm Regatta 3,Hear a rhythm and choose which notated pattern was played.Quarter notes and eighth-note pairs,,
,SOLF,220A,Level 2,Assignment 4,,,A,33650,GAM-,3170-3E,QUIZ,Rhythm Regatta 3,Hear a rhythm and choose which notated pattern was played.Quarter notes and eighth-note pairs,,
,SOLF,220A,Level 2,Assignment 4,,,A,33700,GAM-,0430-1E,LEARN,Catch the Coconut 4,Hear and identify 4ths & 5ths ,,
,SOLF,220A,Level 2,Assignment 4,,,A,33750,GAM-,0430-2E,PLAY,Catch the Coconut 4,Hear and identify 4ths & 5ths ,,
,SOLF,220A,Level 2,Assignment 4,,,A,33800,GAM-,0430-3E,QUIZ,Catch the Coconut 4,Hear and identify 4ths & 5ths ,,
,SOLF,220A,Level 2,Assignment 4,,,A,33850,GAM-,2320-2E,PLAY,Mystery Note 1,Hear  CDE followed by one of the notes.  Play note on the onscreen keyboard,,
,SOLF,220A,Level 2,Assignment 4,,,x,33900,GAM-,2320-3E,QUIZ,Mystery Note 1,Hear  CDE followed by one of the notes.  Play note on the onscreen keyboard,,
,SOLF,220A,Level 2,Assignment 4,,,A,33950,GAM-,2760-1E,LEARN,Pattern Flashes 2,Sightreading patterns in the bass C pentascale with 2nds and 3rds,,
,SOLF,220A,Level 2,Assignment 4,,,A,34000,GAM-,2760-2E,PLAY,Pattern Flashes 2,Sightreading patterns in the bass C pentascale with 2nds and 3rds,,
,SOLF,220A,Level 2,Assignment 4,,,A,34050,GAM-,2760-3E,QUIZ,Pattern Flashes 2,Sightreading patterns in the bass C pentascale with 2nds and 3rds,,
,SOLF,225A,Level 2,Assignment 5 - Skill Check,,,A,34100,GAM-,1020-5E,REVIEW,Grand Staff Guide Notes 5,Identify and play all 7 grand staff guide notes on the onscreen keyboard,,
,SOLF,225A,Level 2,Assignment 5 - Skill Check,,,A,34150,GAM-,1080-5E,REVIEW,Grand Staff Pattern Reading 4,Sightread from all 7 guide notes,,
,SOLF,225A,Level 2,Assignment 5 - Skill Check,,,A,34200,GAM-,3030-5E,REVIEW,Rhythm Pix 2,Is this rhythm the same or different from the one you hear? Quarter notes and eighth-note pairs,,
,SOLF,225A,Level 2,Assignment 5 - Skill Check,,,A,34250,GAM-,0820-5E,REVIEW,Float a Note 2 S,Name Bass Staff lines and spaces ,,
,SOLF,225A,Level 2,Assignment 5 - Skill Check,,,A,34300,GAM-,1500-5E,REVIEW,Jingle Notes 2,Identify all lines and spaces on the bass staff.,,
,SOLF,225A,Level 2,Assignment 5 - Skill Check,,,A,34350,GAM-,3700-5E,REVIEW,Sticky Stockings 1,"Hear & identify 2nds, 3rds, 4ths & 5ths  - same roots",,
,SOLF,225A,Level 2,Assignment 5 - Skill Check,,,A,34400,GAM-,2120-5E,REVIEW,Monkey Hear Monkey Do 1,"Hear, then play back a randomly presented series of pitches in the C Major Pentascale",,
,SOLF,225A,Level 2,Assignment 5 - Skill Check,,,A,34450,GAM-,1820-7E,REV3,Manny's Short & Long 2,Identify which pattern of short and long notes is the one you hear.,,
,SOLF,225A,Level 2,Assignment 5 - Skill Check,,,A,34500,GAM-,1780-2E,PLAY,Major Triad Matching Game,Matching major triads in a popular game format,,
,SOLF,230A,Level 2,Assignment 6,,,A,34550,GAM-,0420-1E,LEARN,Catch the Coconut 3,"Hear and identify 2nds, 3rds & 5ths ",,
,SOLF,230A,Level 2,Assignment 6,,,A,34600,GAM-,0420-2E,PLAY,Catch the Coconut 3,"Hear and identify 2nds, 3rds & 5ths ",,
,SOLF,230A,Level 2,Assignment 6,,,A,34650,GAM-,0420-3E,QUIZ,Catch the Coconut 3,"Hear and identify 2nds, 3rds & 5ths ",,
,SOLF,230A,Level 2,Assignment 6,,,A,34700,GAM-,1030-1E,LEARN,Grand Staff Guide Notes 5A,Includes low F and high G for MusicTree,,
,SOLF,230A,Level 2,Assignment 6,,,A,34750,GAM-,1030-2E,PLAY,Grand Staff Guide Notes 5A,Includes low F and high G for MusicTree,,
,SOLF,230A,Level 2,Assignment 6,,,A,34800,GAM-,1030-3E,QUIZ,Grand Staff Guide Notes 5A,Includes low F and high G for MusicTree,,
,SOLF,230A,Level 2,Assignment 6,,,A,34850,GAM-,0940-1E,LEARN,Grand Staff Alphabet 1 S,Name Grand Staff Lines and Spaces,,
,SOLF,230A,Level 2,Assignment 6,,,A,34900,GAM-,0940-2E,PLAY,Grand Staff Alphabet 1 S,Name Grand Staff Lines and Spaces,,
,SOLF,230A,Level 2,Assignment 6,,,A,34950,GAM-,0940-3E,QUIZ,Grand Staff Alphabet 1 S,Name Grand Staff Lines and Spaces,,
,SOLF,230A,Level 2,Assignment 6,,,A,35000,GAM-,0940-4E,CHALLENGE,Grand Staff Alphabet 1 S,Name Grand Staff Lines and Spaces,,
,SOLF,230A,Level 2,Assignment 6,,,A,35050,GAM-,2810-1E,LEARN,Pentascale Toolbox 1,Visually identify Major pentascales starting on white keys,,
,SOLF,230A,Level 2,Assignment 6,,,A,35100,GAM-,2810-2E,PLAY,Pentascale Toolbox 1,Visually identify Major pentascales starting on white keys,,
,SOLF,230A,Level 2,Assignment 6,,,A,35150,GAM-,2810-3E,QUIZ,Pentascale Toolbox 1,Visually identify Major pentascales starting on white keys,,
,SOLF,230A,Level 2,Assignment 6,,,A,35200,GAM-,0330-1E,LEARN,Bumble Keys 3,Read and play treble clef sharps & flats on the onscreen keyboard,,
,SOLF,230A,Level 2,Assignment 6,,,A,35250,GAM-,0330-2E,PLAY,Bumble Keys 3,Read and play treble clef sharps & flats on the onscreen keyboard,,
,SOLF,230A,Level 2,Assignment 6,,,A,35300,GAM-,0330-3E,QUIZ,Bumble Keys 3,Read and play treble clef sharps & flats on the onscreen keyboard,,
,SOLF,230A,Level 2,Assignment 6,,,A,35350,GAM-,0330-4E,CHALLENGE,Bumble Keys 3,Read and play treble clef sharps & flats on the onscreen keyboard,,
,SOLF,230A,Level 2,Assignment 6,,,A,35400,GAM-,3760-1E,LEARN,Super Monkey Intervals 1,"Hear, then play 2nds through 5ths on a MIDI keyboard - C Major pentascale",,
,SOLF,230A,Level 2,Assignment 6,,,A,35450,GAM-,3760-2E,PLAY,Super Monkey Intervals 1,"Hear, then play 2nds through 5ths on a MIDI keyboard - C Major pentascale",,
,SOLF,230A,Level 2,Assignment 6,,,A,35500,GAM-,3760-3E,QUIZ,Super Monkey Intervals 1,"Hear, then play 2nds through 5ths on a MIDI keyboard - C Major pentascale",,
,SOLF,235A,Level 2,Assignment 7,,,A,35550,GAM-,2160-1E,LEARN,Music Darts 3,"Identify music symbols (see the ""Learn"" level of the game)",,
,SOLF,235A,Level 2,Assignment 7,,,A,35600,GAM-,2160-2E,PLAY,Music Darts 3,"Identify music symbols (see the ""Learn"" level of the game)",,
,SOLF,235A,Level 2,Assignment 7,,,A,35650,GAM-,2160-3E,QUIZ,Music Darts 3,"Identify music symbols (see the ""Learn"" level of the game)",,
,SOLF,235A,Level 2,Assignment 7,,,A,37500,GAM-,4000-1E,LEARN,Underwater Clef Hanger,See a note on a line or space. Which clef makes it the displayed letter name?,,
,SOLF,235A,Level 2,Assignment 7,,,A,37550,GAM-,4000-2E,PLAY,Underwater Clef Hanger,See a note on a line or space. Which clef makes it the displayed letter name?,,
,SOLF,235A,Level 2,Assignment 7,,,A,37600,GAM-,4000-3E,QUIZ,Underwater Clef Hanger,See a note on a line or space. Which clef makes it the displayed letter name?,,
,SOLF,235A,Level 2,Assignment 7,,,A,37650,GAM-,2240-2E,PLAY,Musical Memory 2-CDEFG,Hear and play back random patterns of C  D  E  F  G-- notes on staff,,
,SOLF,235A,Level 2,Assignment 7,,,A,37700,GAM-,2240-3E,QUIZ,Musical Memory 2-CDEFG,Hear and play back random patterns of C  D  E  F  G-- notes on staff,,
,SOLF,235A,Level 2,Assignment 7,,,A,37750,GAM-,1300-1E,LEARN,Interval Arcade 1,"Aurally identify 2nds, 3rds, 4ths & 5ths  - different roots",,
,SOLF,235A,Level 2,Assignment 7,,,A,37800,GAM-,1300-2E,PLAY,Interval Arcade 1,"Aurally identify 2nds, 3rds, 4ths & 5ths  - different roots",,
,SOLF,235A,Level 2,Assignment 7,,,A,37850,GAM-,1300-3E,QUIZ,Interval Arcade 1,"Aurally identify 2nds, 3rds, 4ths & 5ths  - different roots",,
,SOLF,235A,Level 2,Assignment 7,,,A,37900,GAM-,1980-1E,LEARN,Melody Pix 3,Listen to a melodic pattern and tell whether it is the same as or different than the written pattern.,,
,SOLF,235A,Level 2,Assignment 7,,,A,37950,GAM-,1980-2E,PLAY,Melody Pix 3,Listen to a melodic pattern and tell whether it is the same as or different than the written pattern.,,
,SOLF,235A,Level 2,Assignment 7,,,A,38000,GAM-,1980-3E,QUIZ,Melody Pix 3,Listen to a melodic pattern and tell whether it is the same as or different than the written pattern.,,
,SOLF,235A,Level 2,Assignment 7,,,A,38050,GAM-,0340-1E,LEARN,Bumble Keys 4,Read and play bass clef sharps & flats on the onscreen keyboard,,
,SOLF,235A,Level 2,Assignment 7,,,A,38100,GAM-,0340-2E,PLAY,Bumble Keys 4,Read and play bass clef sharps & flats on the onscreen keyboard,,
,SOLF,235A,Level 2,Assignment 7,,,A,38150,GAM-,0340-3E,QUIZ,Bumble Keys 4,Read and play bass clef sharps & flats on the onscreen keyboard,,
,SOLF,235A,Level 2,Assignment 7,,,A,38200,GAM-,0340-4E,CHALLENGE,Bumble Keys 4,Read and play bass clef sharps & flats on the onscreen keyboard,,
,SOLF,240A,Level 2,Assignment 8,,,A,38250,GAM-,0180-1E,LEARN,Beat the Clock - Triads 1,"Play triads on the onscreen keyboard: C, G and F Major",,
,SOLF,240A,Level 2,Assignment 8,,,A,38300,GAM-,0180-2E,PLAY,Beat the Clock - Triads 1,"Play triads on the onscreen keyboard: C, G and F Major",,
,SOLF,240A,Level 2,Assignment 8,,,A,38350,GAM-,0180-3E,QUIZ,Beat the Clock - Triads 1,"Play triads on the onscreen keyboard: C, G and F Major",,
,SOLF,240A,Level 2,Assignment 8,,,A,38400,GAM-,0310-1E,LEARN,Bumble Keys 2 S,Read and play the notes of the bass staff on the onscreen keyboard,,
,SOLF,240A,Level 2,Assignment 8,,,A,38450,GAM-,0310-2E,PLAY,Bumble Keys 2 S,Read and play the notes of the bass staff on the onscreen keyboard,,
,SOLF,240A,Level 2,Assignment 8,,,A,38500,GAM-,0310-3E,QUIZ,Bumble Keys 2 S,Read and play the notes of the bass staff on the onscreen keyboard,,
,SOLF,240A,Level 2,Assignment 8,,,A,38550,GAM-,0310-4E,CHALLENGE,Bumble Keys 2 S,Read and play the notes of the bass staff on the onscreen keyboard,,
,SOLF,240A,Level 2,Assignment 8,,,A,38600,GAM-,2170-1E,LEARN,"Music Darts 4-Rhythm
(sofege level 1 symbols??)",Name note and rest values through eighth notes and rests and eighth-note pairs ,,
,SOLF,240A,Level 2,Assignment 8,,,A,38650,GAM-,2170-2E,PLAY,"Music Darts 4-Rhythm
(sofege level 1 symbols??)",Name note and rest values through eighth notes and rests and eighth-note pairs ,,
,SOLF,240A,Level 2,Assignment 8,,,A,38700,GAM-,2170-3E,QUIZ,"Music Darts 4-Rhythm
(sofege level 1 symbols??)",Name note and rest values through eighth notes and rests and eighth-note pairs ,,
,SOLF,240A,Level 2,Assignment 8,,,A,38750,GAM-,2840-5E,REVIEW,Pick the Pattern 1,See two 4-note pitch patterns with 2nds & 3rds and tell which one was played,,
,SOLF,240A,Level 2,Assignment 8,,,A,38800,GAM-,2670-1E,LEARN,Page Turner 6 S,Read and play the notes of the middle G Major pentascale-GABCD,,
,SOLF,240A,Level 2,Assignment 8,,,A,38850,GAM-,2670-2E,PLAY,Page Turner 6 S,Read and play the notes of the middle G Major pentascale-GABCD,,
,SOLF,240A,Level 2,Assignment 8,,,A,38900,GAM-,2670-3E,QUIZ,Page Turner 6 S,Read and play the notes of the middle G Major pentascale-GABCD,,
,SOLF,240A,Level 2,Assignment 8,,,A,38950,GAM-,0790-5E,REVIEW,Float a Note 1,Name Treble Staff lines and spaces ,,
,SOLF,245A,Level 2,Assignment 9,,,A,39000,GAM-,0330-5E,REVIEW,Bumble Keys 3,Read and play treble clef sharps & flats on the onscreen keyboard,,
,SOLF,245A,Level 2,Assignment 9,,,A,39050,GAM-,2130-1E,LEARN,Monkey Hear Monkey Do 2,"Hear, then play back a randomly presented series of pitches in the D Major Pentascale",,
,SOLF,245A,Level 2,Assignment 9,,,A,39100,GAM-,2130-2E,PLAY,Monkey Hear Monkey Do 2,"Hear, then play back a randomly presented series of pitches in the D Major Pentascale",,
,SOLF,245A,Level 2,Assignment 9,,,A,39150,GAM-,2130-3E,QUIZ,Monkey Hear Monkey Do 2,"Hear, then play back a randomly presented series of pitches in the D Major Pentascale",,
,SOLF,245A,Level 2,Assignment 9,,,x,39200,GAM-,2320-5E,REVIEW,Mystery Note 1 S,Hear  CDE followed by one of the notes.  Play note on the onscreen keyboard,,
,SOLF,245A,Level 2,Assignment 9,,,A,39250,GAM-,0200-1E,LEARN,Beat the Clock - Triads 2,"Play triads on the onscreen keyboard: D, E and A Major",,
,SOLF,245A,Level 2,Assignment 9,,,A,39300,GAM-,0200-2E,PLAY,Beat the Clock - Triads 2,"Play triads on the onscreen keyboard: D, E and A Major",,
,SOLF,245A,Level 2,Assignment 9,,,A,39350,GAM-,0200-3E,QUIZ,Beat the Clock - Triads 2,"Play triads on the onscreen keyboard: D, E and A Major",,
,SOLF,245A,Level 2,Assignment 9,,,A,39400,GAM-,1840-1E,LEARN,Melody Match 2,Hear a melody and tell which melody matches the one you heard,,
,SOLF,245A,Level 2,Assignment 9,,,A,39450,GAM-,1840-2E,PLAY,Melody Match 2,Hear a melody and tell which melody matches the one you heard,,
,SOLF,245A,Level 2,Assignment 9,,,A,39500,GAM-,1840-3E,QUIZ,Melody Match 2,Hear a melody and tell which melody matches the one you heard,,
,SOLF,245A,Level 2,Assignment 9,,,A,39550,GAM-,2180-1E,LEARN,Music Symbol Match 1,Popular memory/concentration game format,,
,SOLF,245A,Level 2,Assignment 9,,,A,39600,GAM-,2180-2E,PLAY,Music Symbol Match 1,Popular memory/concentration game format,,
,SOLF,245A,Level 2,Assignment 9,,,A,39650,GAM-,2180-3E,QUIZ,Music Symbol Match 1,Popular memory/concentration game format,,
,SOLF,250A,Level 2,Assignment 10 - Skill Check,,,A,39700,GAM-,3170-5E,REVIEW,Rhythm Regatta 3,Hear a rhythm and choose which notated pattern was played.Quarter notes and eighth-note pairs,,
